No.,Time,Source,Destination,Protocol,Length,Flow Duration,Flow_Byts/s,Tot_Fwd_Pkts,Tot_Bwd_Pkts,Fwd_Pkt_Len_Max,Bwd_Pkt_Len_Max,Fwd_IAT_Mean,Bwd_IAT_Mean,SYN_Flag_Cnt,RST_Flag_Cnt,ACK_Flag_Cnt,Flow_Pkts/s,Info,Label
651,120.472947,2401:4900:1cb9:75b4:6d0b:ad4e:1327:c92f,2401:4900:50:9::280,DNS,111,0.00053,651,651,0,0,651,120.472947,120.472947,0,0,0,0,Standard query 0x24c7 AAAA settings-win.data.microsoft.com,DOS
652,120.487476,2401:4900:50:9::280,2401:4900:1cb9:75b4:6d0b:ad4e:1327:c92f,DNS,242,0.014529,652,652,0,0,652,120.487476,120.487476,0,0,0,0,Standard query response 0xb4f8 A settings-win.data.microsoft.com CNAME atm-settingsfe-prod-geo2.trafficmanager.net CNAME settings-prod-wus2-1.westus2.cloudapp.azure.com A 52.137.106.217,DOS
653,120.725872,2401:4900:1cb9:75b4:6d0b:ad4e:1327:c92f,2401:4900:50:9::220,DNS,111,0.238396,653,653,0,0,653,120.725872,120.725872,0,0,0,0,Standard query 0x24c7 AAAA settings-win.data.microsoft.com,DOS
654,120.733267,2401:4900:50:9::220,2401:4900:1cb9:75b4:6d0b:ad4e:1327:c92f,DNS,290,0.007395,654,654,0,0,654,120.733267,120.733267,0,0,0,0,Standard query response 0x24c7 AAAA settings-win.data.microsoft.com CNAME atm-settingsfe-prod-geo2.trafficmanager.net CNAME settings-prod-cin-2.centralindia.cloudapp.azure.com SOA ns1-01.azure-dns.com,DOS
655,120.747043,192.168.1.5,52.137.106.217,TCP,66,0.013776,655,655,0,0,655,120.747043,120.747043,1,0,0,0,50993  >  443 [SYN] Seq=0 Win=65340 Len=0 MSS=1460 WS=256 SACK_PERM,DOS
656,121.062225,52.137.106.217,192.168.1.5,TCP,66,0.315182,656,656,0,0,656,121.062225,121.062225,1,0,1,0,"443  >  50993 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1440 WS=256 SACK_PERM",DOS
657,121.063273,192.168.1.5,52.137.106.217,TCP,54,0.001048,657,657,0,0,657,121.063273,121.063273,0,0,1,0,50993  >  443 [ACK] Seq=1 Ack=1 Win=66560 Len=0,DOS
658,121.066554,192.168.1.5,52.137.106.217,TLSv1.2,268,0.003281,658,658,0,214,658,121.066554,121.066554,0,0,1,0,Client Hello (SNI=settings-win.data.microsoft.com),DOS
659,121.397436,52.137.106.217,192.168.1.5,TCP,1486,0.330882,659,659,0,1432,659,121.397436,121.397436,0,0,1,0,443  >  50993 [ACK] Seq=1 Ack=215 Win=12582656 Len=1432 [TCP PDU reassembled in 662],DOS
660,121.399613,52.137.106.217,192.168.1.5,TCP,1486,0.002177,660,660,0,2864,660,121.399613,121.399613,0,0,1,0,443  >  50993 [ACK] Seq=1433 Ack=215 Win=12582656 Len=1432 [TCP PDU reassembled in 662],DOS
661,121.4003,192.168.1.5,52.137.106.217,TCP,54,0.000687,661,661,0,0,661,121.4003,121.4003,0,0,1,0,50993  >  443 [ACK] Seq=215 Ack=2865 Win=66560 Len=0,DOS
662,121.400362,52.137.106.217,192.168.1.5,TLSv1.2,948,0.000062,662,662,0,894,662,121.400362,121.400362,0,0,1,0,"Server Hello, Certificate, Server Key Exchange, Server Hello Done",DOS
663,121.42128,192.168.1.5,52.137.106.217,TLSv1.2,212,0.020918,663,663,0,158,663,121.42128,121.42128,0,0,1,0,"Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message",DOS
664,121.66842,52.137.106.217,192.168.1.5,TLSv1.2,105,0.24714,664,664,0,51,664,121.66842,121.66842,0,0,1,0,"Change Cipher Spec, Encrypted Handshake Message",DOS
665,121.670184,52.137.106.217,192.168.1.5,TLSv1.2,123,0.001764,665,665,0,120,665,121.670184,121.670184,0,0,1,0,Application Data,DOS
666,121.671575,192.168.1.5,52.137.106.217,TCP,54,0.001391,666,666,0,0,666,121.671575,121.671575,0,0,1,0,50993  >  443 [ACK] Seq=373 Ack=3879 Win=65536 Len=0,DOS
667,121.707176,192.168.1.5,52.137.106.217,TLSv1.2,141,0.035601,667,667,0,87,667,121.707176,121.707176,0,0,1,0,Application Data,DOS
668,121.708181,192.168.1.5,52.137.106.217,TCP,1494,0.001005,668,668,0,1527,668,121.708181,121.708181,0,0,1,0,50993  >  443 [ACK] Seq=460 Ack=3879 Win=65536 Len=1440 [TCP PDU reassembled in 672],DOS
669,121.708181,192.168.1.5,52.137.106.217,TCP,1494,0,669,669,0,2967,669,121.708181,121.708181,0,0,1,0,50993  >  443 [ACK] Seq=1900 Ack=3879 Win=65536 Len=1440 [TCP PDU reassembled in 672],DOS
670,121.708181,192.168.1.5,52.137.106.217,TCP,1494,0,670,670,0,4407,670,121.708181,121.708181,0,0,1,0,50993  >  443 [ACK] Seq=3340 Ack=3879 Win=65536 Len=1440 [TCP PDU reassembled in 672],DOS
671,121.708181,192.168.1.5,52.137.106.217,TCP,1494,0,671,671,0,5847,671,121.708181,121.708181,0,0,1,0,50993  >  443 [ACK] Seq=4780 Ack=3879 Win=65536 Len=1440 [TCP PDU reassembled in 672],DOS
672,121.708181,192.168.1.5,52.137.106.217,TLSv1.2,1365,0,672,672,0,7158,672,121.708181,121.708181,0,0,1,0,Application Data,DOS
673,121.709091,192.168.1.5,52.137.106.217,TLSv1.2,92,0.00091,673,673,0,7196,673,121.709091,121.709091,0,0,1,0,Application Data,DOS
674,121.720083,192.168.1.1,192.168.1.5,ICMP,590,0.010992,674,674,0,0,674,121.720083,121.720083,0,0,1,0,Destination unreachable (Fragmentation needed),DOS
675,121.720083,192.168.1.1,192.168.1.5,ICMP,590,0,675,675,0,0,675,121.720083,121.720083,0,0,1,0,Destination unreachable (Fragmentation needed),DOS
676,121.720083,192.168.1.1,192.168.1.5,ICMP,590,0,676,676,0,0,676,121.720083,121.720083,0,0,1,0,Destination unreachable (Fragmentation needed),DOS
677,121.720083,192.168.1.1,192.168.1.5,ICMP,590,0,677,677,0,0,677,121.720083,121.720083,0,0,1,0,Destination unreachable (Fragmentation needed),DOS
678,121.942544,192.168.1.5,20.198.119.143,TLSv1.2,98,0.222461,678,678,0,44,678,121.942544,121.942544,0,0,1,0,Application Data,DOS
679,122.004964,52.137.106.217,192.168.1.5,TCP,66,0.06242,679,679,0,0,679,122.004964,122.004964,0,0,1,0,[TCP Previous segment not captured] 443  >  50993 [ACK] Seq=3917 Ack=460 Win=12582400 Len=0 SLE=6220 SRE=7531,DOS
680,122.006775,192.168.1.5,52.137.106.217,TCP,1486,0.001811,680,680,0,5798,680,122.006775,122.006775,0,0,1,0,[TCP Retransmission] 50993  >  443 [ACK] Seq=460 Ack=3879 Win=65536 Len=1432,DOS
681,122.006856,52.137.106.217,192.168.1.5,TCP,66,0.000081,681,681,0,0,681,122.006856,122.006856,0,0,1,0,[TCP Dup ACK 679#1] 443  >  50993 [ACK] Seq=3917 Ack=460 Win=12582400 Len=0 SLE=6220 SRE=7569,DOS
682,122.007148,20.198.119.143,192.168.1.5,TLSv1.2,229,0.000292,682,682,0,175,682,122.007148,122.007148,0,0,1,0,Application Data,DOS
683,122.061328,192.168.1.5,20.198.119.143,TCP,54,0.05418,683,683,0,0,683,122.061328,122.061328,0,0,1,0,53577  >  443 [ACK] Seq=133 Ack=526 Win=516 Len=0,DOS
684,122.079449,192.168.1.5,52.137.106.217,TCP,1486,0.018121,684,684,0,5760,684,122.079449,122.079449,0,0,1,0,[TCP Retransmission] 50993  >  443 [ACK] Seq=460 Ack=3879 Win=65536 Len=1432,DOS
685,122.079649,192.168.1.5,52.137.106.217,TCP,1486,0.0002,685,685,0,5760,685,122.079649,122.079649,0,0,1,0,[TCP Retransmission] 50993  >  443 [ACK] Seq=1892 Ack=3879 Win=65536 Len=1432 [TCP PDU reassembled in 672],DOS
686,122.079649,192.168.1.5,52.137.106.217,TCP,1403,0,686,686,0,5760,686,122.079649,122.079649,0,0,1,0,[TCP Retransmission] 50993  >  443 [ACK] Seq=3324 Ack=3879 Win=65536 Len=1349 [TCP PDU reassembled in 672],DOS
687,122.253309,52.137.106.217,192.168.1.5,TCP,66,0.17366,687,687,0,0,687,122.253309,122.253309,0,0,1,0,443  >  50993 [ACK] Seq=3917 Ack=1892 Win=12582912 Len=0 SLE=6220 SRE=7569,DOS
688,122.254353,192.168.1.5,52.137.106.217,TCP,1486,0.001044,688,688,0,4328,688,122.254353,122.254353,0,0,1,0,[TCP Retransmission] 50993  >  443 [ACK] Seq=4673 Ack=3879 Win=65536 Len=1432 [TCP PDU reassembled in 672],DOS
689,122.254353,192.168.1.5,52.137.106.217,TCP,169,0,689,689,0,4328,689,122.254353,122.254353,0,0,1,0,[TCP Retransmission] 50993  >  443 [ACK] Seq=6105 Ack=3879 Win=65536 Len=115 [TCP PDU reassembled in 672],DOS
690,122.457416,52.137.106.217,192.168.1.5,TCP,74,0.203063,690,690,0,0,690,122.457416,122.457416,0,0,1,0,[TCP Dup ACK 687#1] 443  >  50993 [ACK] Seq=3917 Ack=1892 Win=12582912 Len=0 SLE=460 SRE=1892 SLE=6220 SRE=7569,DOS
691,122.457416,52.137.106.217,192.168.1.5,TCP,66,0,691,691,0,0,691,122.457416,122.457416,0,0,1,0,443  >  50993 [ACK] Seq=3917 Ack=4673 Win=12582912 Len=0 SLE=6220 SRE=7569,DOS
692,122.45879,192.168.1.5,52.137.106.217,TCP,1486,0.001374,692,692,0,4328,692,122.45879,122.45879,0,0,1,0,[TCP Spurious Retransmission] 50993  >  443 [ACK] Seq=1892 Ack=3879 Win=65536 Len=1432 [TCP PDU reassembled in 672],DOS
693,122.459192,192.168.1.5,52.137.106.217,TCP,1486,0.000402,693,693,0,4328,693,122.459192,122.459192,0,0,1,0,[TCP Retransmission] 50993  >  443 [ACK] Seq=4673 Ack=3879 Win=65536 Len=1432 [TCP PDU reassembled in 672],DOS
694,122.50198,52.137.106.217,192.168.1.5,TCP,66,0.042788,694,694,0,0,694,122.50198,122.50198,0,0,1,0,443  >  50993 [ACK] Seq=3917 Ack=6105 Win=12582912 Len=0 SLE=6220 SRE=7569,DOS
695,122.503053,192.168.1.5,52.137.106.217,TCP,1486,0.001073,695,695,0,115,695,122.503053,122.503053,0,0,1,0,"[TCP Retransmission] 50993  >  443 [PSH, ACK] Seq=6105 Ack=3879 Win=65536 Len=1432",DOS
696,122.509288,52.137.106.217,192.168.1.5,TCP,54,0.006235,696,696,0,0,696,122.509288,122.509288,0,0,1,0,443  >  50993 [ACK] Seq=3917 Ack=7569 Win=12582912 Len=0,DOS
697,122.627659,52.137.106.217,192.168.1.5,TCP,417,0.118371,697,697,0,363,697,122.627659,122.627659,0,0,1,0,"[TCP Retransmission] 443  >  50993 [PSH, ACK] Seq=3879 Ack=7569 Win=12582912 Len=363",DOS
698,122.682386,192.168.1.5,52.137.106.217,TCP,54,0.054727,698,698,0,0,698,122.682386,122.682386,0,0,1,0,50993  >  443 [ACK] Seq=7569 Ack=4242 Win=65280 Len=0,DOS
699,122.707556,52.137.106.217,192.168.1.5,TCP,66,0.02517,699,699,0,0,699,122.707556,122.707556,0,0,1,0,443  >  50993 [ACK] Seq=3917 Ack=7569 Win=12582912 Len=0 SLE=1892 SRE=3324,DOS
700,122.707556,52.137.106.217,192.168.1.5,TCP,66,0,700,700,0,0,700,122.707556,122.707556,0,0,1,0,443  >  50993 [ACK] Seq=3917 Ack=7569 Win=12582912 Len=0 SLE=4673 SRE=6105,DOS
701,122.708154,192.168.1.5,52.137.106.217,TCP,54,0.000598,701,701,0,0,701,122.708154,122.708154,0,0,1,0,[TCP Dup ACK 698#1] 50993  >  443 [ACK] Seq=7569 Ack=4242 Win=65280 Len=0,DOS
702,122.708376,192.168.1.5,52.137.106.217,TCP,54,0.000222,702,702,0,0,702,122.708376,122.708376,0,0,1,0,[TCP Dup ACK 698#2] 50993  >  443 [ACK] Seq=7569 Ack=4242 Win=65280 Len=0,DOS
703,122.750995,52.137.106.217,192.168.1.5,TCP,66,0.042619,703,703,0,0,703,122.750995,122.750995,0,0,1,0,443  >  50993 [ACK] Seq=3917 Ack=7569 Win=12582912 Len=0 SLE=6105 SRE=7537,DOS
704,122.751458,192.168.1.5,52.137.106.217,TCP,54,0.000463,704,704,0,0,704,122.751458,122.751458,0,0,1,0,[TCP Dup ACK 698#3] 50993  >  443 [ACK] Seq=7569 Ack=4242 Win=65280 Len=0,DOS
705,122.847911,192.168.1.5,52.137.106.217,TCP,54,0.096453,705,705,0,0,705,122.847911,122.847911,0,0,1,0,"50993  >  443 [FIN, ACK] Seq=7569 Ack=4242 Win=65280 Len=0",DOS
706,123.160411,52.137.106.217,192.168.1.5,TCP,54,0.3125,706,706,0,0,706,123.160411,123.160411,0,0,1,0,"443  >  50993 [FIN, ACK] Seq=4242 Ack=7570 Win=12582912 Len=0",DOS
707,123.160962,192.168.1.5,52.137.106.217,TCP,54,0.000551,707,707,0,0,707,123.160962,123.160962,0,0,1,0,50993  >  443 [ACK] Seq=7570 Ack=4243 Win=65280 Len=0,DOS
708,123.19897,2401:4900:1cb9:75b4:6d0b:ad4e:1327:c92f,2401:4900:50:9::280,DNS,111,0.038008,708,708,0,0,708,123.19897,123.19897,0,0,0,0,Standard query 0x9781 A settings-win.data.microsoft.com,DOS
709,123.212518,2401:4900:50:9::280,2401:4900:1cb9:75b4:6d0b:ad4e:1327:c92f,DNS,242,0.013548,709,709,0,0,709,123.212518,123.212518,0,0,0,0,Standard query response 0x9781 A settings-win.data.microsoft.com CNAME atm-settingsfe-prod-geo2.trafficmanager.net CNAME settings-prod-wus2-1.westus2.cloudapp.azure.com A 52.137.106.217,DOS
710,123.214763,192.168.1.5,52.137.106.217,TCP,66,0.002245,710,710,0,0,710,123.214763,123.214763,1,0,0,0,50995  >  443 [SYN] Seq=0 Win=64440 Len=0 MSS=1460 WS=256 SACK_PERM,DOS
711,123.343389,192.168.1.5,142.250.195.106,UDP,71,0.128626,711,711,57,0,711,123.343389,123.343389,0,0,0,0,58110  >  443 Len=29,Normal
712,123.359577,142.250.195.106,192.168.1.5,UDP,67,0.016188,712,712,53,0,712,123.359577,123.359577,0,0,0,0,443  >  58110 Len=25,Normal
713,123.460076,52.137.106.217,192.168.1.5,TCP,66,0.100499,713,713,0,0,713,123.460076,123.460076,1,0,1,0,"443  >  50995 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1440 WS=256 SACK_PERM",DOS
714,123.463344,192.168.1.5,52.137.106.217,TCP,54,0.003268,714,714,0,0,714,123.463344,123.463344,0,0,1,0,50995  >  443 [ACK] Seq=1 Ack=1 Win=131584 Len=0,DOS
715,123.465232,192.168.1.5,52.137.106.217,TLSv1.2,268,0.001888,715,715,0,214,715,123.465232,123.465232,0,0,1,0,Client Hello (SNI=settings-win.data.microsoft.com),DOS
716,123.694368,52.138.229.66,192.168.1.5,TCP,54,0.229136,716,716,0,0,716,123.694368,123.694368,0,0,1,0,"443  >  50905 [RST, ACK] Seq=447 Ack=5707 Win=0 Len=0",DOS
717,123.713601,52.137.106.217,192.168.1.5,TCP,1486,0.019233,717,717,0,1432,717,123.713601,123.713601,0,0,1,0,443  >  50995 [ACK] Seq=1 Ack=215 Win=12582656 Len=1432 [TCP PDU reassembled in 720],DOS
718,123.713601,52.137.106.217,192.168.1.5,TCP,1486,0,718,718,0,2864,718,123.713601,123.713601,0,0,1,0,443  >  50995 [ACK] Seq=1433 Ack=215 Win=12582656 Len=1432 [TCP PDU reassembled in 720],DOS
719,123.715629,192.168.1.5,52.137.106.217,TCP,54,0.002028,719,719,0,0,719,123.715629,123.715629,0,0,1,0,50995  >  443 [ACK] Seq=215 Ack=2865 Win=131584 Len=0,DOS
720,123.716142,52.137.106.217,192.168.1.5,TLSv1.2,948,0.000513,720,720,0,894,720,123.716142,123.716142,0,0,1,0,"Server Hello, Certificate, Server Key Exchange, Server Hello Done",DOS
721,123.730172,192.168.1.5,52.137.106.217,TLSv1.2,212,0.01403,721,721,0,158,721,123.730172,123.730172,0,0,1,0,"Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message",DOS
722,124.05814,52.137.106.217,192.168.1.5,TLSv1.2,105,0.327968,722,722,0,51,722,124.05814,124.05814,0,0,1,0,"Change Cipher Spec, Encrypted Handshake Message",DOS
723,124.058766,52.137.106.217,192.168.1.5,TLSv1.2,123,0.000626,723,723,0,120,723,124.058766,124.058766,0,0,1,0,Application Data,DOS
724,124.059421,192.168.1.5,52.137.106.217,TCP,54,0.000655,724,724,0,0,724,124.059421,124.059421,0,0,1,0,50995  >  443 [ACK] Seq=373 Ack=3879 Win=130560 Len=0,DOS
725,124.064131,192.168.1.5,52.137.106.217,TLSv1.2,141,0.00471,725,725,0,87,725,124.064131,124.064131,0,0,1,0,Application Data,DOS
726,124.064914,192.168.1.5,52.137.106.217,TCP,1486,0.000783,726,726,0,1519,726,124.064914,124.064914,0,0,1,0,50995  >  443 [ACK] Seq=460 Ack=3879 Win=130560 Len=1432 [TCP PDU reassembled in 730],DOS
727,124.064914,192.168.1.5,52.137.106.217,TCP,1486,0,727,727,0,2951,727,124.064914,124.064914,0,0,1,0,50995  >  443 [ACK] Seq=1892 Ack=3879 Win=130560 Len=1432 [TCP PDU reassembled in 730],DOS
728,124.064914,192.168.1.5,52.137.106.217,TCP,1486,0,728,728,0,4383,728,124.064914,124.064914,0,0,1,0,50995  >  443 [ACK] Seq=3324 Ack=3879 Win=130560 Len=1432 [TCP PDU reassembled in 730],DOS
729,124.064914,192.168.1.5,52.137.106.217,TCP,1486,0,729,729,0,5815,729,124.064914,124.064914,0,0,1,0,50995  >  443 [ACK] Seq=4756 Ack=3879 Win=130560 Len=1432 [TCP PDU reassembled in 730],DOS
730,124.064914,192.168.1.5,52.137.106.217,TLSv1.2,1386,0,730,730,0,7147,730,124.064914,124.064914,0,0,1,0,Application Data,DOS
731,124.065249,192.168.1.5,52.137.106.217,TLSv1.2,92,0.000335,731,731,0,7185,731,124.065249,124.065249,0,0,1,0,Application Data,DOS
732,124.269777,2404:6800:4007:823::200a,2401:4900:1cb9:75b4:6d0b:ad4e:1327:c92f,TLSv1.2,193,0.204528,732,732,119,119,732,124.269777,124.269777,0,0,1,0,Application Data,Normal
733,124.310577,52.137.106.217,192.168.1.5,TLSv1.2,92,0.0408,733,733,0,38,733,124.310577,124.310577,0,0,1,0,Application Data,DOS
734,124.310577,52.137.106.217,192.168.1.5,TCP,54,0,734,734,0,0,734,124.310577,124.310577,0,0,1,0,443  >  50995 [ACK] Seq=3917 Ack=3324 Win=12582912 Len=0,DOS
735,124.310577,52.137.106.217,192.168.1.5,TCP,54,0,735,735,0,0,735,124.310577,124.310577,0,0,1,0,443  >  50995 [ACK] Seq=3917 Ack=7558 Win=12582912 Len=0,DOS
736,124.323958,2401:4900:1cb9:75b4:6d0b:ad4e:1327:c92f,2404:6800:4007:823::200a,TCP,74,0.013381,736,736,0,0,736,124.323958,124.323958,0,0,1,0,50910  >  443 [ACK] Seq=1 Ack=431 Win=514 Len=0,DOS
737,124.36567,192.168.1.5,52.137.106.217,TCP,54,0.041712,737,737,0,0,737,124.36567,124.36567,0,0,1,0,50995  >  443 [ACK] Seq=7558 Ack=3917 Win=130560 Len=0,DOS
738,124.611277,52.137.106.217,192.168.1.5,TLSv1.2,379,0.245607,738,738,0,325,738,124.611277,124.611277,0,0,1,0,Application Data,DOS
739,124.65681,192.168.1.5,52.137.106.217,TCP,54,0.045533,739,739,0,0,739,124.65681,124.65681,0,0,1,0,50995  >  443 [ACK] Seq=7558 Ack=4242 Win=130304 Len=0,DOS
740,124.775199,192.168.1.5,172.64.155.209,TCP,55,0.118389,740,740,0,0,740,124.775199,124.775199,0,0,1,0,[TCP Keep-Alive] 50879  >  443 [ACK] Seq=1 Ack=1 Win=509 Len=1,DOS
741,124.776724,192.168.1.5,192.168.1.3,TCP,164,0.001525,741,741,0,110,741,124.776724,124.776724,0,0,1,0,"50814  >  8009 [PSH, ACK] Seq=2641 Ack=2641 Win=508 Len=110",DOS
742,124.78007,172.64.155.209,192.168.1.5,TCP,66,0.003346,742,742,0,0,742,124.78007,124.78007,0,0,1,0,[TCP Keep-Alive ACK] 443  >  50879 [ACK] Seq=1 Ack=2 Win=9 Len=0 SLE=1 SRE=2,DOS
743,124.845395,192.168.1.3,192.168.1.5,TCP,54,0.065325,743,743,0,0,743,124.845395,124.845395,0,0,1,0,8009  >  50814 [ACK] Seq=2641 Ack=2751 Win=1253 Len=0,DOS
744,124.845395,192.168.1.3,192.168.1.5,TCP,164,0,744,744,0,110,744,124.845395,124.845395,0,0,1,0,"8009  >  50814 [PSH, ACK] Seq=2641 Ack=2751 Win=1253 Len=110",DOS
745,124.851609,192.168.1.5,140.82.112.25,TCP,55,0.006214,745,745,0,0,745,124.851609,124.851609,0,0,1,0,[TCP Keep-Alive] 50847  >  443 [ACK] Seq=59 Ack=51 Win=513 Len=1,DOS
746,124.887222,192.168.1.5,52.137.106.217,TCP,54,0.035613,746,746,0,0,746,124.887222,124.887222,0,0,1,0,"50995  >  443 [FIN, ACK] Seq=7558 Ack=4242 Win=130304 Len=0",DOS
747,124.898807,192.168.1.5,192.168.1.3,TCP,54,0.011585,747,747,0,0,747,124.898807,124.898807,0,0,1,0,50814  >  8009 [ACK] Seq=2751 Ack=2751 Win=507 Len=0,DOS
748,125.09263,140.82.112.25,192.168.1.5,TCP,66,0.193823,748,748,0,0,748,125.09263,125.09263,0,0,1,0,[TCP Keep-Alive ACK] 443  >  50847 [ACK] Seq=51 Ack=60 Win=76 Len=0 SLE=59 SRE=60,DOS
749,125.131899,52.137.106.217,192.168.1.5,TCP,54,0.039269,749,749,0,0,749,125.131899,125.131899,0,0,1,0,"443  >  50995 [FIN, ACK] Seq=4242 Ack=7559 Win=12582912 Len=0",DOS
750,125.133028,192.168.1.5,52.137.106.217,TCP,54,0.001129,750,750,0,0,750,125.133028,125.133028,0,0,1,0,50995  >  443 [ACK] Seq=7559 Ack=4243 Win=130304 Len=0,DOS
751,125.815566,192.168.1.5,148.113.20.105,TCP,55,0.682538,751,751,0,0,751,125.815566,125.815566,0,0,1,0,[TCP Keep-Alive] 51966  >  443 [ACK] Seq=0 Ack=2 Win=512 Len=1,DOS
752,125.917978,148.113.20.105,192.168.1.5,TCP,66,0.102412,752,752,0,0,752,125.917978,125.917978,0,0,1,0,[TCP Keep-Alive ACK] 443  >  51966 [ACK] Seq=2 Ack=1 Win=501 Len=0 SLE=0 SRE=1,DOS
753,126.161131,142.250.195.106,192.168.1.5,UDP,78,0.243153,753,753,64,0,753,126.161131,126.161131,0,0,0,0,443  >  58110 Len=36,Normal
754,126.179367,192.168.1.5,142.250.195.106,UDP,75,0.018236,754,754,61,0,754,126.179367,126.179367,0,0,0,0,58110  >  443 Len=33,Normal
755,126.373924,192.168.1.5,142.250.195.106,UDP,71,0.194557,755,755,57,0,755,126.373924,126.373924,0,0,0,0,58110  >  443 Len=29,Normal
756,126.389068,192.168.1.5,142.250.196.3,TCP,55,0.015144,756,756,0,0,756,126.389068,126.389068,0,0,1,0,[TCP Keep-Alive] 50887  >  443 [ACK] Seq=1266 Ack=299 Win=511 Len=1,DOS
757,126.408815,142.250.195.106,192.168.1.5,UDP,67,0.019747,757,757,53,0,757,126.408815,126.408815,0,0,0,0,443  >  58110 Len=25,Normal
758,126.408815,142.250.196.3,192.168.1.5,TCP,66,0,758,758,0,0,758,126.408815,126.408815,0,0,1,0,[TCP Keep-Alive ACK] 443  >  50887 [ACK] Seq=299 Ack=1267 Win=1041 Len=0 SLE=1266 SRE=1267,DOS
759,126.624963,192.168.1.5,142.250.195.106,UDP,71,0.216148,759,759,57,0,759,126.624963,126.624963,0,0,0,0,58110  >  443 Len=29,Normal
760,126.654728,142.250.195.106,192.168.1.5,UDP,67,0.029765,760,760,53,0,760,126.654728,126.654728,0,0,0,0,443  >  58110 Len=25,Normal
761,126.867422,192.168.1.5,142.250.195.106,UDP,71,0.212694,761,761,57,0,761,126.867422,126.867422,0,0,0,0,58110  >  443 Len=29,Normal
762,126.901478,142.250.195.106,192.168.1.5,UDP,67,0.034056,762,762,53,0,762,126.901478,126.901478,0,0,0,0,443  >  58110 Len=25,Normal
763,127.104771,192.168.1.5,142.250.195.106,UDP,71,0.203293,763,763,57,0,763,127.104771,127.104771,0,0,0,0,58110  >  443 Len=29,Normal
764,127.150939,142.250.195.106,192.168.1.5,UDP,67,0.046168,764,764,53,0,764,127.150939,127.150939,0,0,0,0,443  >  58110 Len=25,Normal
765,127.361764,192.168.1.5,142.250.195.106,UDP,71,0.210825,765,765,57,0,765,127.361764,127.361764,0,0,0,0,58110  >  443 Len=29,Normal
766,127.418965,142.250.195.106,192.168.1.5,UDP,67,0.057201,766,766,53,0,766,127.418965,127.418965,0,0,0,0,443  >  58110 Len=25,Normal
767,127.425031,192.168.1.1,192.168.1.255,UDP,363,0.006066,767,767,349,0,767,127.425031,127.425031,0,0,0,0,34460  >  9995 Len=321,Normal
768,127.636267,192.168.1.5,142.250.195.106,UDP,71,0.211236,768,768,57,0,768,127.636267,127.636267,0,0,0,0,58110  >  443 Len=29,Normal
769,127.720378,172.217.194.188,192.168.1.5,TCP,54,0.084111,769,769,0,0,769,127.720378,127.720378,0,0,1,0,5228  >  50269 [ACK] Seq=1 Ack=1 Win=65535 Len=0,DOS
770,127.720451,192.168.1.5,172.217.194.188,TCP,54,0.000073,770,770,0,0,770,127.720451,127.720451,0,0,1,0,[TCP Dup ACK 84#4] 50269  >  5228 [ACK] Seq=1 Ack=166 Win=258 Len=0,DOS
771,127.723832,192.168.1.5,142.250.195.106,UDP,71,0.003381,771,771,57,0,771,127.723832,127.723832,0,0,0,0,58110  >  443 Len=29,Normal
772,127.724322,142.250.195.106,192.168.1.5,UDP,67,0.00049,772,772,53,0,772,127.724322,127.724322,0,0,0,0,443  >  58110 Len=25,Normal
773,127.725242,172.217.194.188,192.168.1.5,TCP,54,0.00092,773,773,0,0,773,127.725242,127.725242,0,0,1,0,[TCP Window Update] 5228  >  50269 [ACK] Seq=166 Ack=1 Win=1053 Len=0,DOS
774,127.740224,142.250.195.106,192.168.1.5,UDP,68,0.014982,774,774,54,0,774,127.740224,127.740224,0,0,0,0,443  >  58110 Len=26,Normal
775,128.147563,192.168.1.5,142.250.195.106,UDP,71,0.407339,775,775,57,0,775,128.147563,128.147563,0,0,0,0,58110  >  443 Len=29,Normal
776,128.246258,142.250.195.106,192.168.1.5,UDP,68,0.098695,776,776,54,0,776,128.246258,128.246258,0,0,0,0,443  >  58110 Len=26,Normal
777,129.051289,192.168.1.5,142.250.195.106,UDP,71,0.805031,777,777,57,0,777,129.051289,129.051289,0,0,0,0,58110  >  443 Len=29,Normal
778,129.117655,142.250.195.106,192.168.1.5,UDP,68,0.066366,778,778,54,0,778,129.117655,129.117655,0,0,0,0,443  >  58110 Len=26,Normal
779,129.863706,192.168.1.5,192.168.1.3,TCP,164,0.746051,779,779,0,110,779,129.863706,129.863706,0,0,1,0,"50814  >  8009 [PSH, ACK] Seq=2751 Ack=2751 Win=507 Len=110",DOS
780,129.94521,192.168.1.3,192.168.1.5,TCP,54,0.081504,780,780,0,0,780,129.94521,129.94521,0,0,1,0,8009  >  50814 [ACK] Seq=2751 Ack=2861 Win=1253 Len=0,DOS
781,129.94521,192.168.1.3,192.168.1.5,TCP,164,0,781,781,0,110,781,129.94521,129.94521,0,0,1,0,"8009  >  50814 [PSH, ACK] Seq=2751 Ack=2861 Win=1253 Len=110",DOS
782,129.992107,192.168.1.5,192.168.1.3,TCP,54,0.046897,782,782,0,0,782,129.992107,129.992107,0,0,1,0,50814  >  8009 [ACK] Seq=2861 Ack=2861 Win=513 Len=0,DOS
